alpha,rank1_residual,matrix_cosine_vs_final,ecmp_time,volume_plan_time,matrix_plan_time,oracle_time,matrix_vs_volume_gain_pct
0.0,0.005158941472618211,0.9998104069702979,2.574433186117949,1.3844002865612672,1.442137025959614,1.3472813527564425,-4.170523508179844
0.25,0.09685499140631629,0.9998058120353285,2.5663784613553635,1.2992058782019038,1.3835490633274454,1.3361669575097708,-6.491902980170647
0.5,0.1906039630772139,0.9997925907954034,2.519490519264375,1.4695588926523997,1.337751650155221,1.3220972342987505,8.969170487565867
0.75,0.2783170795643698,0.9997692388814627,2.491961983237742,1.5217134217501609,1.2991186739656655,1.2716196822772228,14.627901982259155
1.0,0.3593563439165394,0.9997418351182485,2.472515706542782,1.6114023979853875,1.278333288144936,1.2680354643482616,20.669518070524294
